,lr,seed,model,split,device,epochs,min_lr,dataset,emb_dim,pooling,drop_out,max_time,tracking,drop_feat,batch_size,k_wl_turbo,num_layers,config_file,cross_val_id,do_drop_feat,lr_scheduler,node_encoder,use_tracking,virtual_node,cross_val_run,k_wl_set_based,num_mlp_layers,transform_k_wl,add_node_degree,sequential_k_wl,cross_validation,use_node_encoder,use_virtual_node,add_num_triangles,k_wl_pool_function,lr_schedule_patience,connected_k_wl_last_k,k_wl_compute_attributes,k_wl_separate_embedding,lr_scheduler_decay_rate,lr_scheduler_decay_steps,k_wl_turbo_max_group_size,filter_data_max_graph_size,Train/BatchLoss,Val/rocauc (ogb),Test/rocauc (ogb),_step,_runtime,Test/Loss,LearningRate,Epoch,Val/Loss,Train/Loss,_timestamp,Final/Train/Loss,Final/Test/rocauc (ogb),BestTest/Val/rocauc (ogb),_wandb,Final/Val/Loss,Final/Test/Loss,BestTest/Val/Loss,BestTest/Test/Loss,Final/Val/rocauc (ogb),BestTest/Test/rocauc (ogb),Val/accuracy,Final/Val/accuracy,Final/Test/accuracy,BestTest/Test/accuracy,Test/accuracy,BestTest/Val/accuracy
30,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,mean,0.5,12,1,0,20,0,3,,806965f1-6315-4174-a8b3-6543919b2b8f,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.15439549088478088,0.7753721400015675,0.7264357325582121,31400.0,354.3073697090149,0.2695670696751525,0.0001,100.0,0.25286710633378084,0.1821964264718129,1708237495.9240558,0.1821436701961356,0.7336055518838979,0.7750938722949398,{'runtime': 352},0.25472307249652426,0.27312776128140587,0.25971767116922656,0.25971767116922656,0.7799242379081193,0.7374621028549185,,,,,,
31,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,mean,0.5,12,1,0,20,0,3,,806965f1-6315-4174-a8b3-6543919b2b8f,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.15816228091716766,0.7749449177182588,0.7276307093192901,31400.0,355.2334361076355,0.26866623169432086,0.0001,100.0,0.2529407441422788,0.18165656893213605,1708237136.157339,0.18224535223952432,0.7334358156402759,0.7753353518735181,{'runtime': 354},0.2543141504051466,0.27158484840765595,0.2592237752544586,0.2592237752544586,0.7777462124972431,0.7397478520396773,,,,,,
32,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,mean,0.5,12,1,0,8,1,6,,1f0739d8-56ce-4e90-a4bb-d96293746bdd,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.0246940478682518,0.7511032994351446,0.7154764114031749,78200.0,1060.8230397701263,0.2799629816630234,0.001,100.0,0.26970787122169204,0.19035460093786455,1708236774.3130758,0.19377652702042017,0.7205686117165974,0.7549564963585266,{'runtime': 1059},0.2685626603266763,0.28148215590044856,0.2706363330825912,0.2706363330825912,0.7672244657970563,0.732459412513475,,,,,,
33,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,mean,0.5,12,1,0,8,1,6,,1f0739d8-56ce-4e90-a4bb-d96293746bdd,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.021788835525512695,0.7505042572467903,0.7327035766796465,78200.0,1057.549768447876,0.2726618699574222,0.001,100.0,0.26413810874508203,0.18993136384612436,1708235707.3249424,0.20807864438671975,0.7175494029282156,0.747060510053243,{'runtime': 1057},0.26247899411137465,0.2740616033940266,0.2643999972908568,0.2643999972908568,0.7604104362165609,0.7417005703513683,,,,,,
34,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,mean,0.0,12,1,0,8,1,9,,54ace958-dab6-49e2-b1a7-7ff54e4aff9a,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.0359533429145813,0.7727217620233215,0.7378196623812463,78200.0,1319.2637820243835,0.31000910815782845,0.0001,100.0,0.3180290663279062,0.1598783740484344,1708234597.698339,0.16968432838948863,0.7312615225218743,0.7667021397883999,{'runtime': 1318},0.2854760185405902,0.31118555343709886,0.277899948375157,0.277899948375157,0.7796754076468896,0.7459488833370292,,,,,,
35,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,mean,0.0,12,1,0,8,1,9,,54ace958-dab6-49e2-b1a7-7ff54e4aff9a,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.07542288303375244,0.7804723842043465,0.7381736599980525,78200.0,1305.743961572647,0.307031082532679,0.0001,100.0,0.2982501081213954,0.15893728726712683,1708233271.0735795,0.15893728726712683,0.7381736599980525,0.7663644263219549,{'runtime': 1305},0.2982501081213954,0.307031082532679,0.2979172887679204,0.2979172887679204,0.7804723842043465,0.7454472962042092,,,,,,
36,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.0,12,1,0,20,1,4,,ff410ada-a218-4988-9e32-8c2c9e8ccb9a,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.11136361956596376,0.7692827365614159,0.7438726273744072,31400.0,384.3424310684204,0.27218440314754844,0.001,100.0,0.2729050264477575,0.17457774662028058,1708231913.055273,0.1753335638005777,0.7438535724627687,0.7647097905008207,{'runtime': 383},0.2655354088073265,0.2690003484797974,0.2662495772623676,0.2662495772623676,0.7696147081532067,0.7516324841382326,,,,,,
37,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.0,12,1,0,20,1,4,,ff410ada-a218-4988-9e32-8c2c9e8ccb9a,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.11075831204652786,0.7565417925426295,0.7399513371718552,31400.0,385.3335824012756,0.2677069118556877,0.001,100.0,0.2631200020685889,0.1747984682131906,1708231523.6705685,0.17583856100705297,0.7378142184310859,0.7526159706483373,{'runtime': 384},0.25729091185230846,0.26795572934982675,0.2600150263147131,0.2600150263147131,0.7694574991388765,0.7473594604467914,,,,,,
38,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,sum,0.5,12,1,0,8,0,9,,e7b933a2-0421-46aa-9c71-e1f1e79c3528,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.5422284007072449,0.681133491858454,0.6330895453610862,78200.0,1121.4103796482086,0.2998569367143015,0.0001,100.0,0.28829850614959934,0.22498428459657915,1708231132.397117,0.22735309000796936,0.6678847511929674,0.7060658231270994,{'runtime': 1120},0.28032863013513976,0.2919806760425369,0.27952736852891097,0.27952736852891097,0.7111027222904035,0.6696211831621923,,,,,,
39,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,sum,0.5,12,1,0,8,0,9,,e7b933a2-0421-46aa-9c71-e1f1e79c3528,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.5592365264892578,0.6117342453499482,0.5713374322684324,78200.0,1107.8807911872864,0.4093219838105142,0.0001,100.0,0.37896119653405536,0.22437226054703568,1708230005.2619293,0.2284279753099226,0.6011487454666197,0.6367602100572963,{'runtime': 1107},0.3651607900703309,0.38821939324649674,0.3277329319433325,0.3277329319433325,0.6417594799038565,0.608596344577734,,,,,,
40,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,mean,0.0,12,1,0,4,0,3,,a7f674fa-7f57-4326-8b2f-136a15e7379f,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,2,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3414185047149658,0.7543272884753739,0.7318806112109858,156200.0,1068.1367733478546,0.27915087177340564,0.001,100.0,0.26714819621405866,0.195611982089812,1708228890.1129634,0.1968749811331533,0.7330485279829574,0.7663040556360715,{'runtime': 1066},0.2699296912601177,0.2834867204655893,0.2699296912601177,0.2699296912601177,0.7663040556360715,0.7330485279829574,,,,,,
41,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,mean,0.0,12,1,0,4,0,3,,a7f674fa-7f57-4326-8b2f-136a15e7379f,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,2,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3401643633842468,0.7550545267556901,0.7221903277997371,156200.0,1065.659913778305,0.28206535638310015,0.001,100.0,0.2677780745693527,0.1961185716854117,1708227815.7798357,0.19460959097287547,0.71626092744576,0.7639077168490637,{'runtime': 1065},0.2660179983259175,0.28623239082905155,0.2665480267348302,0.2665480267348302,0.7675916835092685,0.7337609860131478,,,,,,
42,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,mean,0.5,12,1,0,16,1,9,,13378293-5b2d-4bef-8173-d33c68ca7bde,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.10215680301189424,0.7461592921302946,0.7151904813734312,39200.0,674.3672907352448,0.27714127736787003,0.0001,100.0,0.2653804143211876,0.20774285915435717,1708226742.1980407,0.20777760482835145,0.7163970303364571,0.7507391630760885,{'runtime': 673},0.2638005172754076,0.2779265404678881,0.2618918014852144,0.2618918014852144,0.7532454261295628,0.7198000986952273,,,,,,
43,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,mean,0.5,12,1,0,16,1,9,,13378293-5b2d-4bef-8173-d33c68ca7bde,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.06748054921627045,0.7551775492615077,0.7159979021774477,39200.0,683.1683211326599,0.28550208763529855,0.0001,100.0,0.2733552616896487,0.20583868298401475,1708226056.780156,0.20737600597251268,0.7152717275376573,0.7567109433633653,{'runtime': 682},0.2733793610612706,0.28778213060771424,0.27178484046814816,0.27178484046814816,0.7600089085430582,0.7191345285346965,,,,,,
44,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,16,1,9,,084c7458-0d99-4d5f-8005-b620f7e7b765,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.431431382894516,0.7762581039173958,0.7512304950135674,39200.0,660.7540884017944,0.33740126465757686,0.0001,100.0,0.34254519581485504,0.11352939796310248,1708225366.4346883,0.12743427195979862,0.7415405830810283,0.7772121179753116,{'runtime': 659},0.29292246063473004,0.31707717338576913,0.28506286061536784,0.28506286061536784,0.7881480345022439,0.7669244497580655,,,,,,
45,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,16,1,9,,084c7458-0d99-4d5f-8005-b620f7e7b765,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.5243875980377197,0.7607213303516337,0.7343976281232004,39200.0,662.7105808258057,0.34411751199513674,0.0001,100.0,0.34152275941367277,0.11282517855765536,1708224698.54154,0.14901124775912214,0.7540684138604615,0.7855504106263158,{'runtime': 662},0.26899345313837864,0.28223095446204144,0.27739450950103045,0.27739450950103045,0.7928833218100073,0.7681443068306854,,,,,,
46,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,mean,0.0,12,1,0,20,1,6,,c5dcd904-9fb0-4c6f-84ed-fa852bfd4c4a,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.05082269385457039,0.7729148054052711,0.7353296740474282,31400.0,592.5753488540649,0.3181212330237031,0.0001,100.0,0.304997509555594,0.12031009290409142,1708224029.325307,0.1384129209616405,0.7387735843724824,0.7777037851983494,{'runtime': 591},0.2776134452467299,0.3015750066066782,0.27043132988395396,0.27043132988395396,0.7871186891356564,0.7559464472320254,,,,,,
47,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,mean,0.0,12,1,0,20,1,6,,c5dcd904-9fb0-4c6f-84ed-fa852bfd4c4a,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.03700663149356842,0.7663642300903207,0.7336083366404255,31400.0,583.0436754226685,0.32286195643246174,0.0001,100.0,0.3113961539457126,0.12042023986577988,1708223430.185861,0.1390430389932431,0.7431620945270336,0.7796073521701379,{'runtime': 582},0.27235551934143293,0.29342022724449635,0.266844601231481,0.266844601231481,0.7885342680680939,0.7576444337155032,,,,,,
48,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,4,0,6,,2f2fda4b-043a-491b-98ab-d2c3b6ff37d7,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.1526610255241394,0.7847207345786819,0.7345760344271485,156200.0,1791.5470612049105,0.3763677087845281,0.001,100.0,0.34461546719228864,0.13285986456088422,1708222840.2954233,0.16969676595688515,0.7427110270777785,0.778795232697224,{'runtime': 1790},0.2656822760870871,0.30607972731619765,0.3068079748921744,0.3068079748921744,0.8094158994135155,0.7501979687345299,,,,,,
49,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,4,0,6,,2f2fda4b-043a-491b-98ab-d2c3b6ff37d7,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.10236342996358871,0.7728231751140447,0.7503720865414528,156200.0,1785.580414056778,0.3507950286924218,0.001,100.0,0.33005111186188946,0.13217742863976276,1708221041.373589,0.1370243192833897,0.755855684366714,0.7898396281801795,{'runtime': 1785},0.2991824616447342,0.31935809340211563,0.31296791791452044,0.31296791791452044,0.8016792593696919,0.7642643962233809,,,,,,
50,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.5,12,1,0,16,1,9,,16dab4f7-e75a-4277-9458-06dcd57858d6,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.4167672097682953,0.7238712747502282,0.7147422722651392,39200.0,785.2076623439789,0.28021934255957603,0.001,100.0,0.2774378577713527,0.1974083187392185,1708219247.2641184,0.2042571253900305,0.7134452749781611,0.7376479916462003,{'runtime': 784},0.2712872212151145,0.2803816421267887,0.27390841745448946,0.27390841745448946,0.7425831391853931,0.7259043010836178,,,,,,
51,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.5,12,1,0,16,1,9,,16dab4f7-e75a-4277-9458-06dcd57858d6,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.4075620174407959,0.7430022566735227,0.7297257247978987,39200.0,789.5132787227631,0.2753018853254616,0.001,100.0,0.27050655184436867,0.19900896023267817,1708218455.9098008,0.19922459640208057,0.7253794197593391,0.7453249191499802,{'runtime': 789},0.2724146738880339,0.27810747766246396,0.2684915320109455,0.2684915320109455,0.7500490079694148,0.736052770643021,,,,,,
52,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,sum,0.0,12,1,0,20,0,3,,99fce0a3-1a07-4853-9d94-512b359f1daa,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.1692570149898529,0.7766279944636841,0.7449806643461282,31400.0,454.8380765914917,0.30986822602183867,0.001,100.0,0.30739939125827315,0.12027869429421402,1708217658.7317026,0.15634611714243393,0.7402701819984646,0.7896575641278997,{'runtime': 453},0.2522826457611163,0.2740842764421056,0.29489917925591597,0.29489917925591597,0.8038697934393005,0.7560916944686925,,,,,,
53,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,sum,0.0,12,1,0,20,0,3,,99fce0a3-1a07-4853-9d94-512b359f1daa,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.15175673365592957,0.8001588763193078,0.7513625935622178,31400.0,454.35728693008423,0.31433223746716976,0.001,100.0,0.29947560948311275,0.11999657292018064,1708217196.355227,0.14267610615547252,0.7379934008477389,0.7941736772546201,{'runtime': 453},0.27348198924315115,0.29398020907926065,0.2977569709337484,0.2977569709337484,0.8083038263657559,0.7602332821968231,,,,,,
54,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.0,12,1,0,4,0,6,,8a2b039a-6a17-4a21-9c80-c8877ba3f359,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.0889209508895874,0.7503247590688917,0.7064505865386516,156200.0,1599.37189245224,0.3333363567168514,0.001,100.0,0.3290163526642493,0.19644222801711764,1708216735.9432614,0.19885533336443764,0.7144209647653011,0.7701197763134561,{'runtime': 1598},0.3118947554142945,0.36252172523139353,0.30472524802353906,0.30472524802353906,0.7767124020014377,0.7322649279274489,,,,,,
55,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.0,12,1,0,4,0,6,,8a2b039a-6a17-4a21-9c80-c8877ba3f359,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.06528819352388382,0.7397575123943647,0.7161351404874342,156200.0,1604.521631002426,0.37225360883167014,0.001,100.0,0.3210233654754403,0.19445461569039416,1708215131.252513,0.1973112556451943,0.7314270489718696,0.7392113366870792,{'runtime': 1603},0.2924577496781578,0.33224409431568347,0.3365248054285303,0.3365248054285303,0.7577429525046254,0.7426961584399066,,,,,,
56,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,16,1,4,,418cdbac-143a-4931-b905-c4a40c974986,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.4642050266265869,0.7821400382262126,0.7465490444301516,39200.0,453.9538691043854,0.3234642446041107,0.0001,100.0,0.2977898186350534,0.12029247410841304,1708213514.4775772,0.1246211788223478,0.7382418554279971,0.773826743504304,{'runtime': 452},0.29795713005672014,0.33185838845868904,0.26957913236897896,0.26957913236897896,0.7840932930102991,0.7476277802557529,,,,,,
57,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,16,1,4,,418cdbac-143a-4931-b905-c4a40c974986,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.4825830161571502,0.7788858883891838,0.7409859849655467,39200.0,459.17220282554626,0.3337333087498943,0.0001,100.0,0.30388348100250334,0.12138879137308849,1708213055.307588,0.1257062599621534,0.7366717112213687,0.7822036782722771,{'runtime': 458},0.293766209089841,0.3251363194237153,0.2754940678463372,0.2754940678463372,0.7845540246370827,0.7464766666607098,,,,,,
58,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,sum,0.0,12,1,0,20,1,3,,fa82e51b-4a15-463a-a45a-0111af0ed03d,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.1867413818836212,0.7871256458772686,0.7329106556082993,31400.0,402.7695360183716,0.3136668292960773,0.001,100.0,0.2916905736954141,0.12818635942146436,1708212589.916063,0.12818635942146436,0.7329106556082993,0.7623571798388703,{'runtime': 401},0.2916905736954141,0.3136668292960773,0.26407767016677386,0.26407767016677386,0.7871256458772686,0.7508679223795518,,,,,,
59,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,sum,0.0,12,1,0,20,1,3,,fa82e51b-4a15-463a-a45a-0111af0ed03d,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.23651497066020968,0.7855031885076472,0.7406706545579228,31400.0,400.9026482105255,0.29901167486483854,0.001,100.0,0.290635986647408,0.1270498466707506,1708212180.1454103,0.134275680756419,0.7399231059841341,0.7713792258356095,{'runtime': 400},0.28156100650319177,0.29289389587938786,0.2825281946459633,0.2825281946459633,0.7895904398402361,0.7511875207832507,,,,,,
60,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,mean,0.5,12,1,0,20,1,9,,86e4ab41-328d-445d-aa13-227448f6fe60,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.07587876915931702,0.7021101145219468,0.6887901891834143,31400.0,566.3449275493622,0.28399165300652385,0.0001,100.0,0.27941363928151036,0.22123327196713863,1708211771.6727557,0.22123327196713863,0.6887901891834143,0.7005350449285644,{'runtime': 565},0.27941363928151036,0.28399165300652385,0.28979323765724396,0.28979323765724396,0.7021101145219468,0.6902591354476102,,,,,,
61,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,mean,0.5,12,1,0,20,1,9,,86e4ab41-328d-445d-aa13-227448f6fe60,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.08377651870250702,0.6945214346936973,0.6849830969719927,31400.0,561.3230173587799,0.2849976936510454,0.0001,100.0,0.2798126294300559,0.22090230857817952,1708211198.1161325,0.2194282518140554,0.6859064522269697,0.688980372868507,{'runtime': 560},0.2811922701570929,0.2865973772325863,0.288106552860307,0.288106552860307,0.703450309803508,0.6927225978982817,,,,,,
62,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,16,1,4,,418c0977-7e43-452f-bcd2-170ccef4cf89,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.45187312364578247,0.7870204579361517,0.754501877125571,39200.0,693.3809835910797,0.2833597071779271,0.0001,100.0,0.26731206107058414,0.13290008738307532,1708210629.1426003,0.14116722207847066,0.7534467188371154,0.7903025183433656,{'runtime': 692},0.2566954388335135,0.2771686121510963,0.250722399964716,0.250722399964716,0.7944781786554892,0.7609636991408778,,,,,,
63,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,64,sum,0.0,12,1,0,16,1,4,,418c0977-7e43-452f-bcd2-170ccef4cf89,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,2,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4675445258617401,0.790043496125131,0.7616808184126319,39200.0,686.5991315841675,0.28078512179975706,0.0001,100.0,0.26434470372016017,0.13279556304703383,1708209928.5330503,0.1414020289904183,0.7575661900400333,0.790043496125131,{'runtime': 686},0.25842057459839124,0.2777412971481681,0.26434470372016017,0.26434470372016017,0.7927654624066501,0.7616808184126319,,,,,,
64,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.5,12,1,0,8,1,6,,e2df1872-a8ca-4de5-b889-d30a5cc1d8b2,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,2,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.2066677361726761,0.7270717261009864,0.6877197884005805,78200.0,1029.2369446754456,0.2830448255408555,0.0001,100.0,0.27351331635439907,0.21929653966724777,1708209235.6958406,0.21929653966724777,0.6877197884005805,0.7224025081744258,{'runtime': 1023},0.27351331635439907,0.2830448255408555,0.27334067407130574,0.27334067407130574,0.7270717261009864,0.6880796209129038,,,,,,
65,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,8,sum,0.5,12,1,0,8,1,6,,e2df1872-a8ca-4de5-b889-d30a5cc1d8b2,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,2,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.21210671961307528,0.7245108275071438,0.6900216377765972,78200.0,1034.7672185897827,0.28361163831626374,0.0001,100.0,0.2756684817441397,0.21897168676179404,1708208201.1549037,0.21897168676179404,0.6900216377765972,0.7242710359940158,{'runtime': 1034},0.2756684817441397,0.28361163831626374,0.27478283431124906,0.27478283431124906,0.7245108275071438,0.6910284353169671,,,,,,
66,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,sum,0.5,12,1,0,16,1,4,,b9e7f769-c34c-40da-ba09-8253e3a68ebb,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.2114359885454178,0.777148291248646,0.7440022683837028,39200.0,464.8266382217407,0.26840964720274013,0.0001,100.0,0.25213001594044043,0.1845890435269917,1708207155.5281663,0.1838938745764615,0.7402392135195264,0.777148291248646,{'runtime': 463},0.25144519517741776,0.2662644232623279,0.25213001594044043,0.25213001594044043,0.7800699167779742,0.7440022683837028,,,,,,
67,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,sum,0.5,12,1,0,16,1,4,,b9e7f769-c34c-40da-ba09-8253e3a68ebb,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,2,True,False,0,mode,10000,1,0,0,0.5,50,-1,70,0.2124052494764328,0.7754746291583987,0.7441688534069422,39200.0,455.9710261821747,0.2681890505676468,0.0001,100.0,0.2527317897876877,0.18428164145210085,1708206685.0929022,0.18414626820791768,0.7385238122159937,0.7754746291583987,{'runtime': 455},0.2501631739480486,0.26517253555357456,0.2527317897876877,0.2527317897876877,0.7773028524163004,0.7441688534069422,,,,,,
68,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,mean,0.0,12,1,0,8,0,6,,87a5c2ba-8f1e-4e80-8235-786c37452129,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,2,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.06342320144176483,0.780243746767053,0.7540837037302485,78200.0,823.0832929611206,0.28712467996714014,0.001,100.0,0.27917243199164454,0.15193091246971752,1708206222.763296,0.16905626320411135,0.7442880971615621,0.7810592520996028,{'runtime': 821},0.2474402810039842,0.267610229862233,0.2536685349547755,0.2536685349547755,0.788965893469371,0.7619765673944713,,,,,,
69,0.001,42,GIN,0,0,100,1e-05,ogbg-moltox21,32,mean,0.0,12,1,0,8,0,6,,87a5c2ba-8f1e-4e80-8235-786c37452129,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,2,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.06452502310276031,0.7789672246593979,0.7364448608049111,78200.0,834.770537853241,0.3167747890887161,0.001,100.0,0.29042442835838417,0.14919650832293163,1708205392.732041,0.16337384538500022,0.7284463997165024,0.7912635552742987,{'runtime': 834},0.2613418259683286,0.29017487936653197,0.2666906340074292,0.2666906340074292,0.7916448546648032,0.7560522207738337,,,,,,
70,0.0001,42,GIN,0,0,100,1e-05,ogbg-moltox21,16,mean,0.5,12,1,0,20,0,9,,c4616a56-2ed0-4d34-9375-8a24f4056f21,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,2,True,False,0,mode,10000,0,0,0,0.5,50,-1,70,0.866541862487793,0.7819695293500781,0.7488747624383554,31400.0,893.375097990036,0.26103892088091624,0.0001,100.0,0.25039399166901904,0.19127747486203728,1708204550.806807,0.19226009747713507,0.7504798308630551,0.7796988558944512,{'runtime': 892},0.2502305000324657,0.26178262929897755,0.25015262209951644,0.25015262209951644,0.7825295024732716,0.7523599042244484,,,,,,
